USER,COURSE_ID,SCORE
1582591,CO0201EN,2.0
1582653,GPXX0D14EN,24.0
1582653,ML0122EN,21.0
1582653,ML0101EN,21.0
1582653,excourse21,21.0
1582653,excourse22,21.0
1582751,ML0122EN,18.0
1582751,excourse22,18.0
1582751,ML0101EN,18.0
1582751,excourse21,18.0
1582751,excourse62,15.0
1582841,ML0101EN,30.0
1582841,excourse21,30.0
1582841,ML0122EN,30.0
1582841,excourse22,30.0
1582841,TA0106EN,24.0
1582982,GPXX04V3EN,12.0
1582982,GPXX0QQ3EN,9.0
1582982,SW0201EN,9.0
1582982,SECM03EN,9.0
1582982,CO0401EN,9.0
1583003,excourse31,27.0
1583003,excourse44,21.0
1583003,excourse43,21.0
1583003,BD0135EN,18.0
1583003,SECM03EN,18.0
1583160,GPXX0BUBEN,15.0
1583160,BD0221EN,15.0
1583160,excourse69,15.0
1583160,TA0106EN,15.0
1583160,excourse42,12.0
1583178,WA0101EN,2.0
1583178,BC0201EN,2.0
1583178,SW0201EN,2.0
1583178,DS0201EN,2.0
1583178,CO0201EN,2.0
1583200,excourse38,18.0
1583200,excourse21,18.0
1583200,ML0122EN,18.0
1583200,GPXX0D14EN,18.0
1583200,GPXX0Q8AEN,18.0
1583287,CC0150EN,32.0
1583287,SW0201EN,29.0
1583287,SW0101EN,29.0
1583287,excourse44,26.0
1583287,CO0401EN,26.0
1583329,ML0122EN,21.0
1583329,excourse22,21.0
1583329,ML0101EN,21.0
1583329,excourse21,21.0
1583329,TMP107,18.0
1583353,excourse22,21.0
1583353,ML0101EN,21.0
1583353,ML0122EN,21.0
1583353,excourse21,21.0
1583353,GPXX0YMEEN,18.0
1583374,ML0122EN,15.0
1583374,TMP107,15.0
1583374,ML0101EN,15.0
1583374,excourse62,15.0
1583374,excourse22,15.0
1583389,ML0101EN,27.0
1583389,ML0122EN,27.0
1583389,excourse21,27.0
1583389,excourse22,27.0
1583389,TMP107,24.0
1583482,excourse21,18.0
1583482,GPXX0D14EN,18.0
1583482,ML0122EN,18.0
1583482,excourse22,18.0
1583482,ML0101EN,18.0
1583498,SW0201EN,66.0
1583498,GPXX0D14EN,60.0
1583498,GPXX04V3EN,60.0
1583498,CC0150EN,54.0
1583498,excourse31,51.0
1583596,ML0101EN,12.0
1583596,ML0122EN,12.0
1583596,excourse22,12.0
1583596,TA0106EN,12.0
1583596,excourse31,12.0
1583605,ML0122EN,18.0
1583605,excourse22,18.0
1583605,excourse21,18.0
1583605,ML0101EN,18.0
1583605,excourse62,15.0
1583661,excourse22,15.0
1583661,ML0122EN,15.0
1583661,GPXX0D14EN,15.0
1583661,excourse21,15.0
1583661,ML0101EN,15.0
1583904,excourse21,24.0
1583904,excourse22,24.0
1583904,ML0101EN,24.0
1583904,ML0122EN,24.0
1583904,PA0107EN,18.0
1583958,excourse21,24.0
1583958,excourse22,24.0
1583958,ML0101EN,24.0
1583958,ML0122EN,24.0
1583958,PA0107EN,18.0
1584014,ML0122EN,15.0
1584014,ML0101EN,15.0
1584014,GPXX04V3EN,15.0
1584014,excourse21,15.0
1584014,excourse22,15.0
1584025,ML0122EN,15.0
1584025,ML0101EN,15.0
1584025,excourse21,15.0
1584025,excourse22,15.0
1584025,DX0108EN,12.0
1584457,RP0105EN,36.0
1584457,excourse72,36.0
1584457,excourse73,36.0
1584457,SC0103EN,36.0
1584457,TMP0105EN,36.0
1584750,GPXX0IBEN,18.0
1584750,ML0101EN,15.0
1584750,PA0107EN,15.0
1584750,GPXX0ZMZEN,15.0
1584750,GPXX01DCEN,15.0
1584820,excourse21,15.0
1584820,ML0101EN,15.0
1584820,ML0122EN,15.0
1584820,GPXX0D14EN,15.0
1584820,excourse22,15.0
1584995,DX0106EN,4.0
1584995,ML0122ENv1,2.0
1584995,ML0101EN,2.0
1584995,DS0201EN,2.0
1584995,PA0103EN,2.0
1585287,WA0101EN,2.0
1585287,BC0201EN,2.0
1585287,SW0201EN,2.0
1585287,DS0201EN,2.0
1585287,CO0201EN,2.0
1585324,ML0122EN,27.0
1585324,ML0101EN,27.0
1585324,excourse22,27.0
1585324,excourse21,27.0
1585324,GPXX0IBEN,21.0
1585471,excourse31,24.0
1585471,BD0123EN,21.0
1585471,BD0137EN,21.0
1585471,GPXX0G31EN,21.0
1585471,BD0135EN,21.0
1585476,ML0122EN,33.0
1585476,ML0101EN,33.0
1585476,excourse21,33.0
1585476,excourse22,33.0
1585476,excourse62,27.0
1585521,ML0101EN,18.0
1585521,ML0122EN,18.0
1585521,excourse22,18.0
1585521,excourse21,18.0
1585521,GPXX0IBEN,18.0
1585526,excourse22,15.0
1585526,ML0122EN,15.0
1585526,ML0101EN,15.0
1585526,excourse21,15.0
1585526,GPXX0D14EN,12.0
1585570,RP0105EN,24.0
1585570,excourse72,21.0
1585570,BD0145EN,21.0
1585570,BD0131EN,21.0
1585570,excourse05,21.0
1585571,excourse43,75.0
1585571,excourse44,75.0
1585571,CC0150EN,69.0
1585571,SW0201EN,69.0
1585571,SW0101EN,69.0
1585607,ML0101EN,15.0
1585607,ML0122EN,15.0
1585607,excourse22,15.0
1585607,excourse21,15.0
1585607,DX0108EN,12.0
1585957,ML0122EN,15.0
1585957,excourse22,15.0
1585957,ML0101EN,15.0
1585957,excourse21,15.0
1585957,TMP107,12.0
1586013,excourse22,15.0
1586013,ML0101EN,15.0
1586013,ML0122EN,15.0
1586013,excourse21,15.0
1586013,excourse49,12.0
1586085,excourse72,78.0
1586085,TMP0105EN,78.0
1586085,excourse73,78.0
1586085,RP0105EN,78.0
1586085,TA0106EN,69.0
1586088,excourse31,21.0
1586088,BD0211EN,18.0
1586088,excourse73,18.0
1586088,BD0212EN,18.0
1586088,GPXX0TY1EN,18.0
1586186,TMP0105EN,66.0
1586186,SC0103EN,66.0
1586186,excourse72,66.0
1586186,excourse73,66.0
1586186,excourse10,57.0
1586224,GPXX04V3EN,18.0
1586224,ML0122EN,18.0
1586224,ML0101EN,18.0
1586224,GPXX0Q8AEN,18.0
1586224,GPXX0D14EN,18.0
1586237,CB0201EN,2.0
1586237,GPXX0IBEN,2.0
1586237,GPXX0ZMZEN,2.0
1586237,GPXX0742EN,2.0
1586237,excourse40,2.0
1586289,ML0122EN,33.0
1586289,excourse22,33.0
1586289,excourse21,33.0
1586289,ML0101EN,33.0
1586289,GPXX0IBEN,30.0
1586291,CO0401EN,9.0
1586291,excourse43,9.0
1586291,excourse44,9.0
1586291,BC0202EN,9.0
1586291,excourse31,9.0
1586302,SW0101EN,12.0
1586302,GPXX04V3EN,12.0
1586302,SW0201EN,12.0
1586302,excourse22,9.0
1586302,SECM03EN,9.0
1586332,excourse72,15.0
1586332,excourse73,15.0
1586332,RP0105EN,15.0
1586332,TMP0105EN,15.0
1586332,BD0212EN,15.0
1586360,excourse38,15.0
1586360,excourse84,15.0
1586360,GPXX0IBEN,15.0
1586360,GPXX0PG8EN,15.0
1586360,excourse20,15.0
1586414,WA0101EN,2.0
1586414,BC0201EN,2.0
1586414,SW0201EN,2.0
1586414,DS0201EN,2.0
1586414,CO0201EN,2.0
1586440,ML0101EN,21.0
1586440,ML0122EN,21.0
1586440,excourse62,21.0
1586440,TMP107,21.0
1586440,DX0108EN,21.0
1586552,ML0122EN,36.0
1586552,excourse22,36.0
1586552,excourse21,36.0
1586552,ML0101EN,36.0
1586552,excourse62,30.0
1586600,excourse73,66.0
1586600,excourse72,66.0
1586600,TMP0105EN,66.0
1586600,SC0103EN,66.0
1586600,GPXX0IBEN,51.0
1586615,CB0201EN,2.0
1586615,GPXX0IBEN,2.0
1586615,GPXX0ZMZEN,2.0
1586615,GPXX0742EN,2.0
1586615,excourse40,2.0
1586628,GPXX0IBEN,24.0
1586628,excourse35,21.0
1586628,excourse54,21.0
1586628,excourse40,21.0
1586628,TMP0101EN,21.0
1586735,ML0122EN,15.0
1586735,excourse22,15.0
1586735,excourse21,15.0
1586735,ML0101EN,15.0
1586735,excourse62,12.0
1586781,excourse36,15.0
1586781,excourse38,15.0
1586781,excourse23,15.0
1586781,GPXX0Q8AEN,15.0
1586781,GPXX04V3EN,15.0
1586793,BD0211EN,24.0
1586793,BD0212EN,24.0
1586793,TMP0105EN,24.0
1586793,excourse73,24.0
1586793,excourse72,24.0
1587145,excourse31,18.0
1587145,BD0143EN,12.0
1587145,TMP0105EN,12.0
1587145,BD0212EN,12.0
1587145,excourse03,12.0
1587221,ML0122EN,18.0
1587221,excourse21,18.0
1587221,excourse22,18.0
1587221,ML0101EN,18.0
1587221,DX0108EN,15.0
1587256,excourse21,18.0
1587256,ML0122EN,18.0
1587256,ML0101EN,18.0
1587256,excourse22,18.0
1587256,TA0106EN,12.0
1587272,GPXX04V3EN,12.0
1587272,excourse22,12.0
1587272,excourse31,12.0
1587272,GPXX0D14EN,12.0
1587272,ML0101EN,12.0
1587308,ML0122EN,21.0
1587308,TMP107,21.0
1587308,excourse21,21.0
1587308,excourse22,21.0
1587308,DX0108EN,21.0
1587339,excourse54,4.0
1587339,PA0107EN,4.0
1587339,GPXX0ZMZEN,4.0
1587339,CB0201EN,4.0
1587339,excourse40,4.0
1587371,TA0106EN,42.0
1587371,excourse69,36.0
1587371,excourse72,36.0
1587371,RP0105EN,36.0
1587371,TMP0105EN,36.0
1587422,excourse20,21.0
1587422,GPXX0Q8AEN,21.0
1587422,excourse38,21.0
1587422,excourse36,21.0
1587422,excourse23,21.0
1587870,excourse21,24.0
1587870,ML0101EN,24.0
1587870,ML0122EN,24.0
1587870,excourse22,24.0
1587870,excourse72,21.0
1587923,ML0122EN,15.0
1587923,excourse22,15.0
1587923,ML0101EN,15.0
1587923,excourse21,15.0
1587923,excourse49,12.0
1587927,ML0122EN,21.0
1587927,excourse21,21.0
1587927,excourse22,21.0
1587927,ML0101EN,21.0
1587927,excourse62,15.0
1588102,BD0212EN,33.0
1588102,RP0105EN,33.0
1588102,SC0103EN,33.0
1588102,excourse72,33.0
1588102,excourse73,33.0
1588118,RP0105EN,30.0
1588118,excourse31,21.0
1588118,BD0212EN,21.0
1588118,SC0103EN,21.0
1588118,excourse72,21.0
1588158,ML0122EN,15.0
1588158,excourse21,15.0
1588158,excourse22,15.0
1588158,ML0101EN,15.0
1588158,excourse49,12.0
1588179,CO0401EN,27.0
1588179,excourse43,27.0
1588179,excourse44,27.0
1588179,GPXX04V3EN,24.0
1588179,CC0210EN,18.0
1588188,TA0106EN,57.0
1588188,GPXX0IBEN,57.0
1588188,excourse22,54.0
1588188,ML0101EN,54.0
1588188,ML0122EN,54.0
1588189,GPXX0PG8EN,15.0
1588189,excourse21,15.0
1588189,excourse62,15.0
1588189,GPXX0IBEN,15.0
1588189,DX0108EN,15.0
1588220,GPXX04V3EN,27.0
1588220,GPXX0D14EN,27.0
1588220,ML0122EN,21.0
1588220,ML0101EN,21.0
1588220,excourse21,21.0
1588237,ML0122EN,30.0
1588237,ML0101EN,30.0
1588237,excourse21,30.0
1588237,excourse22,30.0
1588237,GPXX0D14EN,27.0
1588240,WA0101EN,2.0
1588240,BC0201EN,2.0
1588240,SW0201EN,2.0
1588240,DS0201EN,2.0
1588240,CO0201EN,2.0
1588326,BD0212EN,27.0
1588326,RP0105EN,27.0
1588326,SC0103EN,27.0
1588326,excourse72,27.0
1588326,excourse73,27.0
1588471,excourse21,36.0
1588471,ML0122EN,36.0
1588471,excourse22,36.0
1588471,ML0101EN,36.0
1588471,GPXX0IBEN,33.0
1588494,DS0201EN,15.0
1588494,excourse04,15.0
1588494,excourse06,15.0
1588494,GPXX0TY1EN,15.0
1588494,GPXX0T3CEN,12.0
1588553,excourse22,15.0
1588553,excourse21,15.0
1588553,ML0101EN,15.0
1588553,GPXX0D14EN,15.0
1588553,ML0122EN,15.0
1588559,GPXX04V3EN,27.0
1588559,excourse21,24.0
1588559,GPXX0D14EN,24.0
1588559,ML0122EN,24.0
1588559,SW0201EN,24.0
1588657,excourse72,21.0
1588657,BD0212EN,21.0
1588657,RP0105EN,21.0
1588657,TMP0105EN,21.0
1588657,excourse73,21.0
1588681,WA0101EN,2.0
1588681,BC0201EN,2.0
1588681,SW0201EN,2.0
1588681,DS0201EN,2.0
1588681,CO0201EN,2.0
1588740,ML0101EN,24.0
1588740,ML0122EN,24.0
1588740,excourse21,24.0
1588740,excourse22,24.0
1588740,GPXX0Q8AEN,21.0
1588757,WA0101EN,2.0
1588757,BC0201EN,2.0
1588757,SW0201EN,2.0
1588757,DS0201EN,2.0
1588757,CO0201EN,2.0
1588801,excourse71,36.0
1588801,excourse73,36.0
1588801,BD0143EN,36.0
1588801,GPXX0M6UEN,36.0
1588801,GPXX097UEN,36.0
1588851,excourse23,21.0
1588851,GPXX0Q8AEN,21.0
1588851,excourse20,21.0
1588851,excourse36,21.0
1588851,excourse38,21.0
1588893,ML0122EN,33.0
1588893,ML0101EN,33.0
1588893,excourse21,33.0
1588893,excourse22,33.0
1588893,GPXX0IBEN,30.0
1589036,ML0122EN,24.0
1589036,excourse22,24.0
1589036,excourse21,24.0
1589036,ML0101EN,24.0
1589036,GPXX0D14EN,21.0
1589038,TMP0105EN,27.0
1589038,BD0212EN,27.0
1589038,RP0105EN,27.0
1589038,SC0103EN,27.0
1589038,excourse72,27.0
1589052,GPXX0IBEN,18.0
1589052,DS0201EN,18.0
1589052,excourse21,15.0
1589052,TA0106EN,15.0
1589052,GPXX0KHHEN,15.0
1589089,ML0101EN,33.0
1589089,ML0122EN,33.0
1589089,excourse22,33.0
1589089,excourse21,33.0
1589089,GPXX0D14EN,30.0
1589144,RP0105EN,12.0
1589144,TMP0105EN,9.0
1589144,BD0111EN,9.0
1589144,excourse71,9.0
1589144,excourse70,9.0
1589148,CB0201EN,2.0
1589148,GPXX0IBEN,2.0
1589148,GPXX0ZMZEN,2.0
1589148,GPXX0742EN,2.0
1589148,excourse40,2.0
1589197,excourse72,48.0
1589197,SC0103EN,48.0
1589197,RP0105EN,48.0
1589197,TMP0105EN,48.0
1589197,BD0212EN,48.0
1589293,excourse21,21.0
1589293,ML0122EN,21.0
1589293,ML0101EN,21.0
1589293,excourse22,21.0
1589293,DX0108EN,18.0
1589297,WA0101EN,2.0
1589297,BC0201EN,2.0
1589297,SW0201EN,2.0
1589297,DS0201EN,2.0
1589297,CO0201EN,2.0
1589298,TMP0105EN,33.0
1589298,RP0105EN,33.0
1589298,excourse72,33.0
1589298,excourse73,33.0
1589298,SC0103EN,33.0
1589312,ML0101EN,21.0
1589312,ML0122EN,21.0
1589312,GPXX0IBEN,21.0
1589312,excourse22,21.0
1589312,excourse21,21.0
1589325,DX0108EN,15.0
1589325,excourse22,15.0
1589325,ML0101EN,15.0
1589325,TMP107,15.0
1589325,excourse62,15.0
1589335,excourse21,18.0
1589335,excourse22,18.0
1589335,ML0101EN,18.0
1589335,ML0122EN,18.0
1589335,excourse62,15.0
1589340,RP0105EN,27.0
1589340,excourse06,24.0
1589340,excourse04,24.0
1589340,BD0212EN,21.0
1589340,TMP0105EN,21.0
1589423,excourse44,27.0
1589423,excourse43,27.0
1589423,CC0210EN,18.0
1589423,CC0150EN,18.0
1589423,SW0101EN,18.0
1589511,excourse72,36.0
1589511,TMP0105EN,36.0
1589511,SC0103EN,36.0
1589511,excourse73,36.0
1589511,GPXX0M6UEN,24.0
1589562,excourse23,15.0
1589562,excourse38,15.0
1589562,excourse62,15.0
1589562,GPXX0Q8AEN,15.0
1589562,DX0108EN,15.0
1589617,excourse43,15.0
1589617,excourse44,15.0
1589617,CO0401EN,15.0
1589617,GPXX0HAAEN,12.0
1589617,HCC104EN,12.0
1589787,RP0105EN,27.0
1589787,excourse06,24.0
1589787,excourse04,24.0
1589787,BD0212EN,21.0
1589787,TMP0105EN,21.0
1589789,RP0105EN,18.0
1589789,DX0106EN,15.0
1589789,excourse85,15.0
1589789,ML0101EN,15.0
1589789,excourse22,15.0
1589801,ML0101EN,21.0
1589801,ML0122EN,21.0
1589801,excourse22,21.0
1589801,excourse21,21.0
1589801,GPXX0IBEN,18.0
1589865,RP0105EN,63.0
1589865,SC0103EN,57.0
1589865,excourse72,57.0
1589865,excourse73,57.0
1589865,TMP0105EN,57.0
1590315,ML0122EN,21.0
1590315,DX0108EN,21.0
1590315,excourse21,21.0
1590315,excourse22,21.0
1590315,excourse62,21.0
1590362,SW0201EN,30.0
1590362,GPXX0D14EN,30.0
1590362,GPXX04V3EN,27.0
1590362,excourse43,24.0
1590362,excourse44,24.0
1590388,excourse72,33.0
1590388,BD0212EN,33.0
1590388,excourse73,33.0
1590388,RP0105EN,33.0
1590388,SC0103EN,33.0
1590404,excourse21,15.0
1590404,DX0108EN,15.0
1590404,excourse62,15.0
1590404,TMP107,15.0
1590404,DS0201EN,15.0
1590416,excourse44,24.0
1590416,excourse43,24.0
1590416,GPXX04V3EN,24.0
1590416,excourse21,21.0
1590416,excourse62,21.0
1590583,WA0101EN,2.0
1590583,BC0201EN,2.0
1590583,SW0201EN,2.0
1590583,DS0201EN,2.0
1590583,CO0201EN,2.0
1590684,excourse21,21.0
1590684,ML0122EN,21.0
1590684,excourse22,21.0
1590684,ML0101EN,21.0
1590684,excourse62,18.0
1590862,RP0105EN,54.0
1590862,BD0211EN,48.0
1590862,TMP0105EN,48.0
1590862,BD0212EN,48.0
1590862,SC0103EN,48.0
1590932,GPXX0D14EN,21.0
1590932,GPXX04V3EN,18.0
1590932,ML0101EN,18.0
1590932,ML0122EN,18.0
1590932,excourse20,18.0
1590959,SW0201EN,21.0
1590959,excourse44,18.0
1590959,excourse43,18.0
1590959,CO0401EN,18.0
1590959,CO0301EN,15.0
1590967,excourse20,21.0
1590967,excourse38,21.0
1590967,excourse65,21.0
1590967,GPXX0PG8EN,21.0
1590967,excourse36,21.0
1590988,excourse21,24.0
1590988,ML0122EN,24.0
1590988,excourse22,24.0
1590988,ML0101EN,24.0
1590988,excourse62,21.0
1590990,excourse21,18.0
1590990,excourse36,18.0
1590990,excourse20,18.0
1590990,excourse22,18.0
1590990,excourse23,18.0
1591143,RP0105EN,39.0
1591143,BD0211EN,33.0
1591143,excourse73,33.0
1591143,excourse72,33.0
1591143,BD0212EN,33.0
1591321,WA0101EN,2.0
1591321,BC0201EN,2.0
1591321,SW0201EN,2.0
1591321,DS0201EN,2.0
1591321,CO0201EN,2.0
1591422,CB0201EN,2.0
1591422,GPXX0IBEN,2.0
1591422,GPXX0ZMZEN,2.0
1591422,GPXX0742EN,2.0
1591422,excourse40,2.0
1591471,excourse23,18.0
1591471,GPXX0Q8AEN,18.0
1591471,RP0105EN,18.0
1591471,excourse20,18.0
1591471,excourse38,18.0
1591481,SW0201EN,18.0
1591481,GPXX0D14EN,18.0
1591481,SW0101EN,18.0
1591481,CC0150EN,15.0
1591481,CO0401EN,15.0
1591710,RP0105EN,36.0
1591710,SC0103EN,33.0
1591710,GPXX0IBEN,33.0
1591710,BD0212EN,33.0
1591710,TMP0105EN,33.0
1592023,BD0221EN,15.0
1592023,excourse69,15.0
1592023,RP0105EN,15.0
1592023,GPXX0BUBEN,15.0
1592023,TA0106EN,15.0
1592101,SC0103EN,30.0
1592101,BD0101EN,30.0
1592101,TMP0105EN,30.0
1592101,excourse03,30.0
1592101,BD0212EN,30.0
1592207,RP0105EN,33.0
1592207,BD0211EN,27.0
1592207,excourse72,27.0
1592207,excourse73,27.0
1592207,TA0106EN,27.0
1592220,GPXX0D14EN,24.0
1592220,ML0122EN,21.0
1592220,GPXX04V3EN,21.0
1592220,excourse22,21.0
1592220,ML0101EN,21.0
1592231,ML0122EN,21.0
1592231,excourse22,21.0
1592231,excourse21,21.0
1592231,ML0101EN,21.0
1592231,TMP107,18.0
1592321,ML0122EN,21.0
1592321,ML0101EN,21.0
1592321,excourse22,21.0
1592321,excourse21,21.0
1592321,DS0201EN,18.0
1592326,ML0122EN,36.0
1592326,excourse21,36.0
1592326,ML0101EN,36.0
1592326,excourse22,36.0
1592326,DX0108EN,30.0
1592412,excourse31,15.0
1592412,BD0121EN,12.0
1592412,BD0111EN,12.0
1592412,excourse71,12.0
1592412,excourse70,12.0
1592581,RP0105EN,21.0
1592581,SC0103EN,18.0
1592581,BD0212EN,18.0
1592581,BD0211EN,18.0
1592581,excourse72,18.0
1592736,WA0101EN,2.0
1592736,BC0201EN,2.0
1592736,SW0201EN,2.0
1592736,DS0201EN,2.0
1592736,CO0201EN,2.0
1592808,SC0103EN,27.0
1592808,excourse05,27.0
1592808,BD0212EN,27.0
1592808,excourse42,27.0
1592808,GPXX0M6UEN,27.0
1592940,GPXX04V3EN,39.0
1592940,excourse43,36.0
1592940,excourse44,36.0
1592940,SW0101EN,33.0
1592940,SW0201EN,33.0
1593146,GPXX04V3EN,15.0
1593146,DX0108EN,15.0
1593146,ML0101EN,15.0
1593146,excourse43,15.0
1593146,excourse44,15.0
1593161,BD0212EN,21.0
1593161,SC0103EN,21.0
1593161,RP0105EN,21.0
1593161,excourse72,21.0
1593161,excourse73,21.0
1593208,excourse04,15.0
1593208,excourse06,15.0
1593208,TA0106EN,12.0
1593208,PA0107EN,9.0
1593208,RP0101EN,9.0
1593249,excourse22,30.0
1593249,ML0122EN,30.0
1593249,ML0101EN,30.0
1593249,excourse21,30.0
1593249,GPXX0IBEN,27.0
1593316,SC0103EN,27.0
1593316,excourse73,27.0
1593316,TMP0105EN,27.0
1593316,RP0105EN,27.0
1593316,BD0212EN,27.0
1593338,excourse43,18.0
1593338,CO0401EN,18.0
1593338,excourse44,18.0
1593338,DS0201EN,15.0
1593338,GPXX04V3EN,15.0
1593340,ML0122EN,12.0
1593340,excourse12,12.0
1593340,excourse22,12.0
1593340,ML0101EN,12.0
1593340,excourse21,12.0
1593555,excourse31,15.0
1593555,BD0211EN,12.0
1593555,DB0151EN,12.0
1593555,BD0143EN,12.0
1593555,ML0101EN,12.0
1593601,GPXX0IBEN,60.0
1593601,RP0105EN,60.0
1593601,TA0106EN,60.0
1593601,GPXX0D14EN,60.0
1593601,BD0212EN,57.0
1593639,HCC104EN,2.0
1593639,CC0210EN,2.0
1593639,GPXX04V3EN,2.0
1593639,excourse24,2.0
1593639,CO0301EN,2.0
1593821,WA0101EN,2.0
1593821,BC0201EN,2.0
1593821,SW0201EN,2.0
1593821,DS0201EN,2.0
1593821,CO0201EN,2.0
1593822,ML0101EN,18.0
1593822,ML0122EN,18.0
1593822,GPXX0D14EN,18.0
1593822,excourse22,18.0
1593822,excourse21,18.0
1593858,excourse44,9.0
1593858,excourse43,9.0
1593858,excourse21,9.0
1593858,CO0201EN,9.0
1593858,excourse22,9.0
1593886,ML0122EN,27.0
1593886,excourse21,27.0
1593886,excourse22,27.0
1593886,ML0101EN,27.0
1593886,GPXX0IBEN,24.0
1593907,SC0103EN,36.0
1593907,BD0212EN,36.0
1593907,RP0105EN,36.0
1593907,TMP0105EN,36.0
1593907,excourse72,36.0
1594056,ML0101EN,21.0
1594056,ML0122EN,21.0
1594056,excourse22,21.0
1594056,excourse21,21.0
1594056,excourse49,15.0
1594142,excourse22,18.0
1594142,ML0122EN,18.0
1594142,DX0108EN,18.0
1594142,ML0101EN,18.0
1594142,excourse62,18.0
1594150,BD0212EN,15.0
1594150,BD0211EN,15.0
1594150,TMP0105EN,15.0
1594150,excourse73,15.0
1594150,SC0103EN,15.0
1594313,ML0122EN,24.0
1594313,excourse22,24.0
1594313,ML0101EN,24.0
1594313,excourse21,24.0
1594313,GPXX0IBEN,21.0
1594490,ML0101EN,18.0
1594490,ML0122EN,18.0
1594490,excourse22,18.0
1594490,excourse21,18.0
1594490,DX0108EN,15.0
1594585,excourse06,18.0
1594585,excourse04,18.0
1594585,excourse62,15.0
1594585,ML0101EN,15.0
1594585,DX0108EN,15.0
1594735,excourse21,15.0
1594735,ML0122EN,15.0
1594735,ML0101EN,15.0
1594735,excourse22,15.0
1594735,DX0106EN,12.0
1594794,RP0105EN,18.0
1594794,BD0211EN,15.0
1594794,TMP0105EN,15.0
1594794,BD0212EN,15.0
1594794,excourse72,15.0
1594953,GPXX04V3EN,39.0
1594953,ML0122EN,39.0
1594953,excourse21,39.0
1594953,excourse22,39.0
1594953,ML0101EN,39.0
1594998,excourse23,15.0
1594998,SC0103EN,15.0
1594998,excourse73,15.0
1594998,BD0211EN,15.0
1594998,TMP0105EN,15.0
1595093,RP0105EN,27.0
1595093,excourse06,24.0
1595093,excourse04,24.0
1595093,BD0212EN,21.0
1595093,TMP0105EN,21.0
1595124,CB0201EN,2.0
1595124,GPXX0IBEN,2.0
1595124,GPXX0ZMZEN,2.0
1595124,GPXX0742EN,2.0
1595124,excourse40,2.0
1595202,SC0103EN,21.0
1595202,excourse73,21.0
1595202,TMP0105EN,21.0
1595202,GPXX0TY1EN,21.0
1595202,RP0105EN,21.0
1595215,excourse22,15.0
1595215,ML0101EN,15.0
1595215,ML0122EN,15.0
1595215,excourse21,15.0
1595215,excourse62,12.0
1595293,ML0122EN,24.0
1595293,ML0101EN,24.0
1595293,excourse21,24.0
1595293,excourse22,24.0
1595293,GPXX0D14EN,21.0
1595321,GPXX0D14EN,27.0
1595321,SW0201EN,24.0
1595321,GPXX04V3EN,21.0
1595321,ML0101EN,18.0
1595321,ML0122EN,18.0
1595357,SC0103EN,24.0
1595357,RP0105EN,24.0
1595357,BD0212EN,24.0
1595357,excourse72,24.0
1595357,excourse73,24.0
1595417,CB0201EN,2.0
1595417,GPXX0IBEN,2.0
1595417,GPXX0ZMZEN,2.0
1595417,GPXX0742EN,2.0
1595417,excourse40,2.0
1595423,excourse43,18.0
1595423,BC0202EN,18.0
1595423,excourse44,18.0
1595423,CO0401EN,18.0
1595423,SW0101EN,15.0
1595488,WA0101EN,2.0
1595488,BC0201EN,2.0
1595488,SW0201EN,2.0
1595488,DS0201EN,2.0
1595488,CO0201EN,2.0
1595510,SW0101EN,92.0
1595510,GPXX0D14EN,69.0
1595510,TA0106EN,69.0
1595510,excourse31,68.0
1595510,CC0150EN,62.0
1595512,excourse21,18.0
1595512,excourse22,18.0
1595512,ML0101EN,18.0
1595512,ML0122EN,18.0
1595512,excourse62,15.0
1595532,GPXX0D14EN,24.0
1595532,excourse22,21.0
1595532,ML0122EN,21.0
1595532,excourse21,21.0
1595532,ML0101EN,21.0
1595659,excourse44,30.0
1595659,excourse43,30.0
1595659,CC0210EN,18.0
1595659,CO0193EN,18.0
1595659,COM001EN,18.0
1595678,WA0101EN,2.0
1595678,BC0201EN,2.0
1595678,SW0201EN,2.0
1595678,DS0201EN,2.0
1595678,CO0201EN,2.0
1595682,BD0212EN,24.0
1595682,TMP0105EN,24.0
1595682,RP0105EN,24.0
1595682,excourse72,24.0
1595682,excourse73,24.0
1595706,GPXX0IBEN,33.0
1595706,TA0106EN,30.0
1595706,BD0211EN,27.0
1595706,ML0101EN,27.0
1595706,SC0103EN,27.0
1595866,ML0122EN,18.0
1595866,excourse21,18.0
1595866,GPXX0D14EN,18.0
1595866,ML0101EN,18.0
1595866,excourse22,18.0
1595922,excourse38,18.0
1595922,excourse20,18.0
1595922,excourse36,18.0
1595922,excourse23,18.0
1595922,GPXX0Q8AEN,18.0
1595974,CO0401EN,15.0
1595974,excourse43,15.0
1595974,excourse44,15.0
1595974,GPXX04V3EN,9.0
1595974,SECM03EN,9.0
1595992,excourse23,21.0
1595992,GPXX0Q8AEN,21.0
1595992,excourse38,21.0
1595992,excourse36,21.0
1595992,excourse20,21.0
1596120,ML0101EN,33.0
1596120,ML0122EN,33.0
1596120,excourse21,33.0
1596120,GPXX0IBEN,33.0
1596120,excourse22,33.0
1596290,ML0122EN,18.0
1596290,excourse22,18.0
1596290,excourse21,18.0
1596290,ML0101EN,18.0
1596290,GPXX0D14EN,15.0
1596323,excourse44,18.0
1596323,CO0401EN,18.0
1596323,excourse43,18.0
1596323,HCC104EN,15.0
1596323,GPXX04V3EN,15.0
